feature	ASV3	ASV5	ASV14	ASV19	ASV40	ASV42	ASV58	ASV67	ASV74	ASV75	ASV93	ASV99	ASV121	ASV135	ASV146	ASV147	ASV163	ASV191	ASV192	ASV199	ASV201	ASV207	ASV260	ASV262	ASV265	ASV279	ASV280	ASV302	ASV307	ASV309	ASV315	ASV316	ASV340	ASV346	ASV387	ASV389	ASV402	ASV423	ASV436	ASV465	ASV468	ASV477	ASV488	ASV489	ASV498	ASV499	ASV500	ASV503	ASV512	ASV533	ASV548	ASV558	ASV582	ASV583	ASV622	ASV624	ASV629	ASV638	ASV645	ASV667	ASV672	ASV702	ASV725	ASV730	ASV755	ASV761	ASV783	ASV798	ASV809	ASV824	ASV847	ASV860	ASV862	ASV863	ASV869	ASV870	ASV896	ASV904	ASV905	ASV914	ASV944	ASV957	ASV1025	ASV1030	ASV1037	ASV1045	ASV1054	ASV1056	ASV1064	ASV1066	ASV1071	ASV1079	ASV1084	ASV1086	ASV1105	ASV1107	ASV1119	ASV1147	ASV1158	ASV1161	ASV1201	ASV1209	ASV1214	ASV1226	ASV1240	ASV1250	ASV1293	ASV1304	ASV1316	ASV1342	ASV1346	ASV1348	ASV1375	ASV1416	ASV1417	ASV1454	ASV1485	ASV1500	ASV1501	ASV1526	ASV1530	ASV1536	ASV1543	ASV1547	ASV1564	ASV1583	ASV1597	ASV1614	ASV1641	ASV1763	ASV1764	ASV1783	ASV1827	ASV1832	ASV1834	ASV1835	ASV1838	ASV1843	ASV1863	ASV1904	ASV1931	ASV1957	ASV1973	ASV1977	ASV1995	ASV2009	ASV2019	ASV2038	ASV2045	ASV2091	ASV2159	ASV2178	ASV2216	ASV2255	ASV2281	ASV2282	ASV2319	ASV2323	ASV2328	ASV2385	ASV2419	ASV2449	ASV2521	ASV2526	ASV2528	ASV2549	ASV2551	ASV2631	ASV2642	ASV2650	ASV2679	ASV2721	ASV2730	ASV2737	ASV2764	ASV2771	ASV2779	ASV2784	ASV2786	ASV2796	ASV2813	ASV2921	ASV2940	ASV2964	ASV2994	ASV2999	ASV3005	ASV3032	ASV3081	ASV3090	ASV3132	ASV3172	ASV3199	ASV3233	ASV3245	ASV3283	ASV3298	ASV3333	ASV3338	ASV3399	ASV3415	ASV3439	ASV3449	ASV3453	ASV3464	ASV3493	ASV3496	ASV3500	ASV3516	ASV3524	ASV3538	ASV3542	ASV3566	ASV3569	ASV3605	ASV3609	ASV3618	ASV3640	ASV3701	ASV3713	ASV3721	ASV3746	ASV3775	ASV3799	ASV3809	ASV3817	ASV3835	ASV3836	ASV3837	ASV3860	ASV3870	ASV3878	ASV3882	ASV3890	ASV3902	ASV3908	ASV3913	ASV3926	ASV4004	ASV4023	ASV4037	ASV4057	ASV4094	ASV4102	ASV4116	ASV4138	ASV4158	ASV4189	ASV4242	ASV4243	ASV4259	ASV4265	ASV4273	ASV4315	ASV4322	ASV4339	ASV4412	ASV4444	ASV4518	ASV4542	ASV4543	ASV4547	ASV4553	ASV4565	ASV4592	ASV4598	ASV4603	ASV4662	ASV4700	ASV4744	ASV4755	ASV4765	ASV4772	ASV4810	ASV4825	ASV4852	ASV4892	ASV4956	ASV5024	ASV5025	ASV5029	ASV5131	ASV5145	ASV5164	ASV5275	ASV5302	ASV5304	ASV5340	ASV5353	ASV5430	ASV5446	ASV5469	ASV5494	ASV5501	ASV5556	ASV5593	ASV5616	ASV5622	ASV5658	ASV5728	ASV5764	ASV5775	ASV5785	ASV5801	ASV5848	ASV5856	ASV5873	ASV5899	ASV5905	ASV5954	ASV5960	ASV5995	ASV6001	ASV6025	ASV6060	ASV6062	ASV6106	ASV6202	ASV6258	ASV6392	ASV6436	ASV6447	ASV6450	ASV6454	ASV6581	ASV6624	ASV6628	ASV6654	ASV6655	ASV6681	ASV6741	ASV6767	ASV6852	ASV6861	ASV6870	ASV6980	ASV7104	ASV7129	ASV7133	ASV7202	ASV7218	ASV7250	ASV7440	ASV7496	ASV7581	ASV7619	ASV7670	ASV7687	ASV7715	ASV7717	ASV7787	ASV7791	ASV7794	ASV7797	ASV7801	ASV7873	ASV7877	ASV7966	ASV7990	ASV8089	ASV8121	ASV8152	ASV8251	ASV8252	ASV8257	ASV8261	ASV8305	ASV8339	ASV8386	ASV8388	ASV8394	ASV8426	ASV8557	ASV8565	ASV8631	ASV8648	ASV8744	ASV8895	ASV8900	ASV8911	ASV9097	ASV9125	ASV9183	ASV9189	ASV9254	ASV9429	ASV9496	ASV9537	ASV9539	ASV9542	ASV9644	ASV9691	ASV9792	ASV9796	ASV9955	ASV9986	ASV10007	ASV10037	ASV10096	ASV10152	ASV10229	ASV10284	ASV10370	ASV10375	ASV10534	ASV10697	ASV10750	ASV10779	ASV10850	ASV10883	ASV10925	ASV11168	ASV11208	ASV11288	ASV11309	ASV11310	ASV11344	ASV11366	ASV11462	ASV11755	ASV11762	ASV11919	ASV11951	ASV11953	ASV11961	ASV12223	ASV12344	ASV12640	ASV12706	ASV12717	ASV12754	ASV12817	ASV12951	ASV12959	ASV13076	ASV13149	ASV13187	ASV13197	ASV13656	ASV14120	ASV14385	ASV14524	ASV14888	ASV15093	ASV15163	ASV15252	ASV15517	ASV15770	ASV15820	ASV16110	ASV16113	ASV16123	ASV16153	ASV16264	ASV16265	ASV16626	ASV16684	ASV16740	ASV16842	ASV17097	ASV17253	ASV17361	ASV17440	ASV17674	ASV17930	ASV18127	ASV18133	ASV18213	ASV18633	ASV20363	ASV21388
KK2578	NA	NA	NA	NA	NA	NA	NA	NA	0.0076103500761035	NA	NA	NA	NA	NA	NA	0.0182648401826484	NA	0.00532724505327245	NA	NA	NA	NA	0.0213089802130898	0.0654490106544901	NA	NA	0.00532724505327245	NA	0.00989345509893455	NA	NA	NA	0.0449010654490107	NA	NA	NA	NA	0.0273972602739726	NA	0.0479452054794521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030441400304414	NA	0.028158295281583	NA	0.121765601217656	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015220700152207	NA	NA	NA	NA	NA	0.0350076103500761	0.00837138508371385	NA	NA	NA	NA	NA	NA	NA	NA	0.0091324200913242	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12937595129376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0076103500761035	0.00380517503805175	NA	NA	NA	NA	NA	NA	NA	0.012937595129376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0213089802130898	NA	NA	NA	NA	NA	NA	NA	0.0121765601217656	NA	NA	0.00837138508371385	NA	NA	0.0243531202435312	NA	NA	NA	NA	NA	0.0144596651445967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0646879756468798	NA	NA	NA	NA	NA	NA	NA	NA	0.0235920852359209	0.0251141552511416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0060882800608828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0136986301369863	0.00380517503805175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015220700152207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.058599695585997	NA	NA	NA	NA	NA	NA	NA	0.0091324200913242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0175038051750381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0175038051750381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0091324200913242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KK2579	NA	NA	NA	NA	NA	NA	0.0066815144766147	NA	0.00593912397921307	NA	NA	NA	NA	NA	NA	0.0438010393466964	NA	NA	NA	NA	NA	NA	0.0341499628804751	NA	NA	NA	0.0133630289532294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074981440237565	0.0334075723830735	NA	0.0237564959168523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0163325909428359	NA	NA	NA	0.0475129918337045	NA	NA	0.0267260579064588	NA	NA	NA	NA	0.00816629547141797	NA	NA	0.0244988864142539	NA	NA	NA	NA	NA	0.00593912397921307	0.0163325909428359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.190051967334818	NA	NA	NA	0.0690423162583519	NA	NA	NA	NA	NA	NA	NA	NA	0.0178173719376392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044543429844098	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00816629547141797	NA	0.0103934669636229	NA	NA	0.0237564959168523	0.0207869339272457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0148478099480327	0.00816629547141797	NA	NA	NA	0.0022271714922049	NA	NA	NA	NA	NA	NA	NA	0.0274684484038604	NA	NA	NA	NA	NA	NA	0.00742390497401633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00593912397921307	NA	NA	NA	0.0207869339272457	NA	NA	NA	NA	NA	0.0193021529324425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0089086859688196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0066815144766147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0675575352635486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0408314773570898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014105419450631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0296956198960653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KK2581	0.000534330750734705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000868287469943895	NA	0.028453112476623	NA	0.901082019770238	NA	NA	NA	NA	0.000801496126102057	0.00207053165909698	NA	NA	NA	NA	NA	NA	NA	NA	0.00454181138124499	NA	NA	NA	NA	NA	NA	0.00554368153887256	0.000667913438418381	0.00267165375367352	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0014026182206786	0.00153620090836228	NA	0.00547689019503072	NA	NA	NA	NA	0.00587763825808175	NA	NA	NA	NA	NA	NA	NA	0.00113545284531125	NA	0.000801496126102057	NA	NA	NA	NA	0.00113545284531125	NA	NA	NA	NA	NA	NA	NA	NA	0.00160299225220411	NA	0.000734704782260219	NA	NA	NA	NA	NA	0.00400748063051029	NA	NA	NA	0.00541009885118889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000601122094576543	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0019369489714133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0174325407427197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000601122094576543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000601122094576543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000667913438418381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00100187015762757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000801496126102057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KK2582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0160106737825217	0.444629753168779	NA	NA	NA	NA	NA	NA	NA	NA	0.00400266844563042	0.048032021347565	NA	NA	0.0170113408939293	NA	NA	NA	NA	NA	0.0183455637091394	NA	NA	NA	NA	NA	NA	0.0146764509673115	NA	NA	NA	NA	NA	0.00533689126084056	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0353569046030687	NA	NA	NA	0.137758505670447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00533689126084056	NA	NA	NA	0.00800533689126084	NA	NA	NA	NA	NA	0.00500333555703803	NA	NA	NA	0.0130086724482989	NA	NA	NA	NA	NA	NA	NA	0.0370246831220814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0200133422281521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00533689126084056	NA	0.00366911274182789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0103402268178786	NA	NA	0.0126751167444963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0213475650433622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00333555703802535	0.0213475650433622	NA	NA	NA	NA	NA	0.0106737825216811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0153435623749166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00266844563042028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00767178118745831	NA	NA	NA	NA	0.00233488992661775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00967311541027352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800533689126084	NA	NA	NA	NA	0.00400266844563042	NA	NA	NA	NA	NA	0.0056704469646431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00166777851901268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00533689126084056	0.00433622414943296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00533689126084056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00300200133422282	0.00100066711140761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056704469646431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KK2583	NA	NA	NA	NA	0.00178094390026714	NA	NA	0.0120213713268032	NA	NA	NA	NA	0.00578806767586821	0.242653606411398	NA	0.0146927871772039	NA	NA	NA	NA	NA	NA	NA	0.0178094390026714	NA	NA	0.0365093499554764	NA	0.00667853962600178	NA	NA	NA	0.0316117542297418	NA	NA	NA	NA	NA	NA	0.018699910952805	0.0209260908281389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0209260908281389	NA	NA	0.00534283170080142	NA	NA	NA	0.106856634016028	NA	NA	NA	0.00489759572573464	0.00756901157613535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182546749777382	NA	NA	0.00400712377560107	NA	NA	0.00578806767586821	NA	NA	NA	0.0320569902048085	NA	NA	NA	NA	NA	NA	NA	0.0387355298308103	NA	NA	NA	0.000890471950133571	NA	NA	NA	NA	0.00400712377560107	NA	0.006233303650935	NA	NA	0.00845948352626892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0133570792520036	NA	NA	NA	NA	NA	0.00534283170080142	NA	NA	NA	NA	NA	NA	0.00667853962600178	NA	NA	0.00979519145146928	NA	0.0227070347284061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0365093499554764	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00489759572573464	NA	NA	NA	NA	0.0155832591273375	NA	NA	NA	NA	NA	NA	NA	NA	0.00400712377560107	NA	NA	NA	0.00712377560106857	NA	0.00801424755120214	0.00756901157613535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102404274265361	NA	NA	NA	NA	NA	0.0111308993766696	NA	NA	NA	NA	NA	NA	NA	0.00534283170080142	NA	NA	0.00356188780053428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0227070347284061	NA	NA	NA	NA	NA	NA	NA	0.0115761353517364	NA	NA	NA	NA	NA	NA	NA	NA	0.00667853962600178	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0200356188780053	NA	NA	0.0164737310774711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00845948352626892	NA	NA	0.00890471950133571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00712377560106857	NA	NA	NA	NA	0.0115761353517364	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00489759572573464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0106856634016028	NA	NA	NA	NA	NA	NA	0.00756901157613535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00890471950133571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00667853962600178	NA	NA	NA	NA	NA	0.00267141585040071	NA	NA	NA	NA
KK2584	NA	NA	NA	NA	NA	0.0106751298326601	NA	NA	NA	NA	NA	NA	0.0259665320253895	0.30063473744951	NA	NA	NA	NA	NA	NA	NA	NA	0.0190421234852856	NA	NA	NA	0.0279861511829198	NA	NA	NA	NA	NA	0.0245239469128679	NA	NA	NA	NA	NA	NA	0.0715522215810733	0.0187536064627813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00663589151759954	0.00173110213502597	NA	0.0164454702827467	NA	0.0103866128101558	NA	0.0735718407386036	NA	NA	NA	NA	NA	NA	0.0147143681477207	NA	NA	NA	0.0106751298326601	NA	NA	NA	0.00836699365262551	NA	NA	0.00403923831506059	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0337564916330063	0.0424120023081362	NA	NA	NA	NA	NA	NA	0.0917484131563762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00548182342758223	NA	NA	NA	0.00375072129255626	NA	NA	NA	NA	NA	NA	NA	0.00605885747259088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141373341027121	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00663589151759954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00894402769763416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0132717830351991	NA	NA	NA	NA	NA	0.0300057703404501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0103866128101558	NA	NA	NA	NA	NA	NA	NA	NA	0.0118291979226774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0121177149451818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00432775533756492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00778995960761685	NA	0.0100980957876515	NA	0.00663589151759954	NA	NA	0.00548182342758223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00173110213502597	NA	NA	0.00403923831506059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0051933064050779	NA	NA	0.00115406809001731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00750144258511252	0.00230813618003462	NA	NA	NA	NA	NA	NA	NA	0.00115406809001731	NA	NA	0.00634737449509521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
